관광유형,명칭,우편번호,주소,도시,시군구,위도,경도
관광지,삼척해상케이블카,25938,"강원도 삼척시 근덕면 삼척로 2154-31
			",강원도 삼척시,강원도 삼척시,37.28914394,129.3085218
관광지,속초 엑스포타워,24872,"강원도 속초시 엑스포로 75
			",강원도 속초시,강원도 속초시,38.19159487,128.5828759
관광지,소양호(춘천),24208,"강원도 춘천시 신북읍 신샘밭로 1128
			",강원도 춘천시,강원도 춘천시,37.94885568,127.81512260000001
관광지,철원 누에마을,24065,"강원도 철원군 근남면 도덕동길 13
			",강원도 철원군,강원도 철원군,38.16551546,127.45988740000001
관광지,고성 제3기 현무암 (강원평화지역 국가지질공원),24753,"강원도 고성군 토성면 뒷골길 60
			",강원도 고성군,강원도 고성군,38.28362432,128.5058578
관광지,법흥계곡,26201,강원도 영월군 수주면(수주면),강원도 영월군,강원도 영월군,37.31593458,128.25918729999998
관광지,추암 촛대바위,25790,강원도 동해시 촛대바위길 17-1(추암동),강원도 동해시,강원도 동해시,37.47901361,129.1586183
관광지,관음사·국형사계곡,220-160,강원 원주시 행구동산 42번지,강원도 원주시,강원도 원주시,37.34336555,128.00552040000002
관광지,군탄공원과 전역비,24034,"강원도 철원군 갈말읍 호국로 4914-27
			",강원도 철원군,강원도 철원군,38.15840249,127.3142788
관광지,용오름맥주마을,25167,"강원도 홍천군 서석면 검산길 263
			",강원도 홍천군,강원도 홍천군,37.72093176,128.2361773
관광지,소똥령마을,24741,"강원도 고성군 간성읍 소똥령마을길 82
			",강원도 고성군,강원도 고성군,38.33163018,128.3802761
관광지,대포항,24901,강원도 속초시 대포항길 64(대포동),강원도 속초시,강원도 속초시,38.17495284,128.60746029999999
관광지,백담계곡,24606,"강원도 인제군 북면 백담로 150
			",강원도 인제군,강원도 인제군,38.19194046,128.35736029999998
관광지,모곡밤벌유원지,25100,"강원도 홍천군 서면 모곡리
			",강원도 홍천군,강원도 홍천군,37.70312482,127.60688770000002
관광지,함백산,26042,"강원도 태백시 혈동
			",강원도 태백시,강원도 태백시,37.15818199,128.9203299
관광지,김삿갓 계곡,26246,"강원도 영월군 김삿갓면 와석리
			",강원도 영월군,강원도 영월군,37.12051091,128.60859779999998
관광지,묵호항,25719,강원도 동해시 일출로 22(발한동),강원도 동해시,강원도 동해시,37.55038781,129.1125091
관광지,정동진역,25631,"강원도 강릉시 강동면 정동역길 17
			",강원도 강릉시,강원도 강릉시,37.69149497,129.0327147
관광지,미시령계곡,252-821,"강원 인제군 북면 용대2리
			",강원도 인제군,강원도 인제군,38.22194884,128.39678909999998
관광지,이사부사자공원&그림책 나라,25909,"강원도 삼척시 수로부인길 333
			",강원도 삼척시,강원도 삼척시,37.47450581,129.1597155
관광지,철원 용암대지 (한탄강 국가지질공원),24001,"강원도 철원군 철원읍 사요리
			",강원도 철원군,강원도 철원군,38.25879714,127.2090243
관광지,후곡약수터,255-821,강원도 양구군 동면 후곡리(동면),강원도 양구군,강원도 양구군,38.16768753,128.05678559999998
관광지,거진 등대,24712,"강원도 고성군 거진읍 등대길 17-2
			",강원도 고성군,강원도 고성군,38.45005684,128.4625732
관광지,강릉 모래내 한과마을(갈골한과),25437,"강원도 강릉시 사천면 한과마을길 20
			",강원도 강릉시,강원도 강릉시,37.81382969,128.8328345
관광지,용담계곡,24161,강원도 화천군 사내면 물안골길일대,강원도 화천군,강원도 화천군,38.05188309,127.54547190000001
관광지,천학정/문암포구,24758,"강원도 고성군 토성면 동해대로 5110
			",강원도 고성군,강원도 고성군,38.28916061,128.5480927
관광지,광덕산(화천),24150,"강원도 화천군 사내면
			",강원도 화천군,강원도 화천군,38.11500709,127.43943519999999
관광지,낭천산림욕장,24114,"강원 화천군 화천읍 중리 221
			",강원도 화천군,강원도 화천군,38.10957115,127.7129937
관광지,원주 조엄묘역,26359,"강원도 원주시 지정면 간현리
			",강원도 원주시,강원도 원주시,37.35466697,127.85293670000001
관광지,오호어촌체험마을,24747,강원도 고성군 죽왕면 심층수길 36-1(죽왕면),강원도 고성군,강원도 고성군,38.32975543,128.5253851
관광지,88공원,24132,"강원도 화천군 간동면 어룡동길 42-96
			",강원도 화천군,강원도 화천군,38.09610149,127.76568929999999
관광지,원주한지테마파크,26478,"강원도 원주시 한지공원길 151
			",강원도 원주시,강원도 원주시,37.33437362,127.93537979999999
관광지,방태산,24656,"강원도 인제군 기린면 방태산길
			",강원도 인제군,강원도 인제군,37.94387284,128.396231
관광지,DMZ펀치볼둘레길,24562,"강원도 양구군 해안면 후리 621번지
			",강원도 양구군,강원도 양구군,38.29012494,128.1454321
관광지,유촌리 파로호 느릅마을,24138,"강원도 화천군 간동면 파로호로 923-15
			",강원도 화천군,강원도 화천군,38.0558622,127.7902939
관광지,국립 청태산자연휴양림,25261,"강원도 횡성군 둔내면 청태산로 610
			",강원도 횡성군,강원도 횡성군,37.52251412,128.2919115
관광지,천문인 마을,25272,"강원도 횡성군 강림면 월안1길
			",강원도 횡성군,강원도 횡성군,37.37244037,128.1752571
관광지,양구 펀치볼마을 (펀치볼),24563,강원도 양구군 해안면 동막동길 50-3(해안면),강원도 양구군,강원도 양구군,38.28926113,128.1438712
관광지,강릉 경포해수욕장,25460,강원도 강릉시 창해로 514(안현동),강원도 강릉시,강원도 강릉시,37.80572931,128.9074446
관광지,태기산,25261,강원도 횡성군 둔내면 경강로일대,강원도 횡성군,강원도 횡성군,37.60611782,128.2645643
관광지,천곡황금박쥐동굴,25775,"강원도 동해시 동굴로 50
			",강원도 동해시,강원도 동해시,37.51740267,129.10979369999998
관광지,하조대,25047,"강원도 양양군 현북면 하조대해안길 29
			",강원도 양양군,강원도 양양군,38.02274503,128.7246739
관광지,삼악산(춘천),24462,"강원도 춘천시 서면 경춘로 1401-25
			",강원도 춘천시,강원도 춘천시,37.82576987,127.6593321
관광지,용수골계곡,26402,"강원도 원주시 판부면
			",강원도 원주시,강원도 원주시,37.27977444,127.9389727
관광지,작은후진해수욕장,25909,강원도 삼척시 새천년도로 467(교동),강원도 삼척시,강원도 삼척시,37.46388791,129.1758978
관광지,해가사의 터(수로부인공원),25909,강원도 삼척시 수로부인길 401(증산동),강원도 삼척시,강원도 삼척시,37.47345044,129.1628625
관광지,금연저수지,24025,"강원도 철원군 동송읍 오지리
			",강원도 철원군,강원도 철원군,38.17241048,127.2341051
관광지,담터계곡,24026,"강원도 철원군 동송읍
			",경기도 포천시,경기도 포천시,38.15617821,127.1885987
관광지,서봉사계곡 마을관리휴양지,25167,"강원도 홍천군 서석면 구룡령로 2838
			",강원도 홍천군,강원도 홍천군,37.70496937,128.2174656
관광지,죽도정&죽도 전망대,25053,"강원도 양양군 현남면 인구리 1-1
			",강원도 양양군,강원도 양양군,37.97167116,128.7635358
관광지,노동서원,25101,강원도 홍천군 서면 팔봉산로 1198-2(서면),강원도 홍천군,강원도 홍천군,37.71570268,127.69005200000001
관광지,산명저수지,24000,"강원도 철원군 철원읍 산명리
			",강원도 철원군,강원도 철원군,38.28636562,127.18132050000001
관광지,칠성전망대,24101,"강원도 화천군 상서면 주파령로 4
			",강원도 화천군,강원도 화천군,38.2108973,127.6642396
관광지,경원선 철도중단점 (백마고지역),24000,강원도 철원군 철원읍 평화로 3591(철원읍),강원도 철원군,강원도 철원군,38.25776315,127.1666199
관광지,정선 양떼목장,26122,"강원도 정선군 정선읍 오반동길 470
			",강원도 정선군,강원도 정선군,37.38560995,128.7014149
관광지,월정리역,24001,강원도 철원군 철원읍 두루미로 1882(철원읍),강원도 철원군,강원도 철원군,38.30921383,127.229146
관광지,용양늪,24053,"강원도 철원군 김화읍 생창길 479
			",강원도 철원군,강원도 철원군,38.28112401,127.45136809999998
관광지,컬러팜웨딩 포레스트,25101,"강원도 홍천군 서면 도롱골길 195-19
			",강원도 홍천군,강원도 홍천군,37.6926364,127.71653359999999
관광지,휘닉스 블루캐니언,25307,"강원도 평창군 봉평면 태기로 174
			",강원도 평창군,강원도 평창군,37.58010799,128.31964340000002
관광지,매봉산,26243,"강원도 영월군 중동면 성황골길 127-33
			",강원도 영월군,강원도 영월군,37.15236325,128.6321225
관광지,칠봉유원지,26300,"강원도 원주시 호저면 칠봉마을길 35
			",강원도 원주시,강원도 원주시,37.440621500000006,127.88432579999998
관광지,금강굴,24903,강원도 속초시 설악산로 1091(설악동),강원도 속초시,강원도 속초시,38.173561799999995,128.4884989
관광지,거진항,24713,강원도 고성군 거진읍 거진항1길 62-3(거진읍) 일대,강원도 고성군,강원도 고성군,38.44651275,128.4598152
관광지,설악 관광특구,24903,"강원도 속초시
			",강원도 인제군,강원도 인제군,38.12846025,128.4241423
관광지,금강산전기철도교량,24000,"강원도 철원군 철원읍 평화로 3591
			",강원도 철원군,강원도 철원군,38.25757705,127.1663088
관광지,경포호(철새도래지),25461,"강원도 강릉시 경포로 365
			",강원도 강릉시,강원도 강릉시,37.79561082,128.8965682
관광지,방동약수,24656,"강원도 인제군 기린면 방동약수로 89-59
			",강원도 인제군,강원도 인제군,37.94387284,128.396231
관광지,통일안보공원,24702,"강원도 고성군 현내면 금강산로 481
			",강원도 고성군,강원도 고성군,38.51442342,128.4166337
관광지,유황오미자,25113,"강원도 홍천군 북방면 성동로 1003-10
			",강원도 홍천군,강원도 홍천군,37.78222885,127.8693476
관광지,보광사(속초),24821,"강원도 속초시 영랑호반길 69-2
			",강원도 속초시,강원도 속초시,38.2133646,128.5850361
관광지,병풍산,24135,"강원도 화천군 간동면 방천리
			",강원도 화천군,강원도 화천군,38.07470772,127.81672979999999
관광지,하슬라아트월드,25631,"강원도 강릉시 강동면 율곡로 1441
			",강원도 강릉시,강원도 강릉시,37.70653168,129.0102329
관광지,비치조각공원,25910,강원도 삼척시 새천년도로 326(교동),강원도 삼척시,강원도 삼척시,37.45672504,129.1858804
관광지,국토정중앙천문대,24556,강원도 양구군 남면 국토정중앙로 127(남면),강원도 양구군,강원도 양구군,38.06902351,128.0296439
관광지,DUO가족농원,25109,"강원도 홍천군 남면 신대로232번길 30
			",강원도 홍천군,강원도 홍천군,37.57383252,127.8122784
관광지,정암사 수마노탑,26157,"강원도 정선군 고한읍 함백산로 1410
			",강원도 정선군,강원도 정선군,37.18306193,128.892565
관광지,병지방계곡,25251,"강원도 횡성군 갑천면 병지방리
			",강원도 횡성군,강원도 횡성군,37.59793442,128.0635938
관광지,철원충렬사지,24053,강원도 철원군 김화읍 생창길 603(김화읍),강원도 철원군,강원도 철원군,38.29015626,127.4498263
관광지,이효석문화마을,25304,"강원도 평창군 봉평면 원길리
			",강원도 평창군,강원도 평창군,37.61450223,128.3721654
관광지,건봉사,24708,강원도 고성군 거진읍 건봉사로 723(거진읍),강원도 고성군,강원도 고성군,38.40372172,128.3781573
관광지,삼수령,26002,강원도 태백시 된각길 81(적각동),강원도 태백시,강원도 태백시,37.22061499,128.9869388
관광지,공수전계곡,25037,"강원도 양양군 서면 용소길 35
			",강원도 양양군,강원도 양양군,38.0360958,128.5578247
관광지,육림랜드,24235,강원도 춘천시 영서로 2965(사농동),강원도 춘천시,강원도 춘천시,37.91919625,127.72009320000001
관광지,진부리 마을관리휴양지,24742,"강원도 고성군 간성읍 진부리 133
			",강원도 고성군,강원도 고성군,38.29339821,128.364001
관광지,삼척 척주동해비 및 평수토찬비,25925,강원도 삼척시 허목길 13-7(정상동),강원도 삼척시,강원도 삼척시,37.43577742,129.18432009999998
관광지,남노일 강변,25105,"강원도 홍천군 남면 남노일로
			",강원도 홍천군,강원도 홍천군,37.67261731,127.75981909999999
관광지,설악산 흘림골,25033,"강원도 양양군 서면 오색리 산1-71
			",강원도 양양군,강원도 양양군,38.0885565,128.4208105
관광지,쟁강게스트하우스마을,24460,"강원도 춘천시 서면 툇골길 7
			",강원도 춘천시,강원도 춘천시,37.93574954,127.70213600000001
